date,open,high,low,close
2001-08-27,6.867947101593018,7.5187201499938965,6.5375847816467285,7.074920177459717
2001-08-28,6.963472843170166,7.363490104675293,6.887847900390625,7.335628032684326
2001-08-29,7.359508991241455,7.363490104675293,7.184378147125244,7.240100860595703
2001-08-30,7.220200061798096,7.4649858474731445,7.164475917816162,7.3833909034729
2001-08-31,7.393342018127441,7.486877918243408,7.3236870765686035,7.365479946136475
2001-09-03,7.403292179107666,7.476926803588867,7.3336381912231445,7.361498832702637
2001-09-04,7.365479946136475,7.578423976898193,7.339608192443848,7.455036163330078
2001-09-05,7.484888076782227,7.546582221984863,7.405282020568848,7.45105504989624
2001-09-06,7.4331440925598145,7.45702600479126,7.265973091125488,7.303785800933838
2001-09-07,7.263982772827148,7.353538990020752,7.094821929931641,7.100791931152344
2001-09-10,7.04506778717041,7.3336381912231445,6.9674530029296875,7.303785800933838
2001-09-11,7.3236870765686035,7.353538990020752,7.204278945922852,7.222189903259277
2001-09-12,7.031136989593506,7.204278945922852,7.025166988372803,7.160496234893799
2001-09-13,7.166466236114502,7.224180221557617,7.104772090911865,7.142584800720215
2001-09-14,7.166466236114502,7.263982772827148,7.124673843383789,7.224180221557617
2001-09-17,7.180397033691406,7.222189903259277,7.064970016479492,7.132634162902832
2001-09-18,7.140594959259033,7.2739338874816895,7.134624004364014,7.214230060577393
2001-09-19,7.224180221557617,7.347568035125732,7.176416873931885,7.347568035125732
2001-09-20,7.343587875366211,7.373439788818359,7.263982772827148,7.285873889923096
2001-09-21,7.220200061798096,7.283884048461914,7.164475917816162,7.176416873931885
2001-09-24,7.176416873931885,7.242091178894043,7.164475917816162,7.174427032470703
2001-09-25,7.220200061798096,7.271943092346191,7.174427032470703,7.210248947143555
2001-09-26,7.186367988586426,7.260003089904785,7.164475917816162,7.180397033691406
2001-09-27,7.180397033691406,7.359508991241455,7.164475917816162,7.303785800933838
2001-09-28,7.343587875366211,7.403292179107666,7.263982772827148,7.381401062011719
2001-10-08,7.363490104675293,7.3993120193481445,7.214230060577393,7.279903888702393
2001-10-09,7.283884048461914,7.462996006011963,7.283884048461914,7.42319393157959
2001-10-10,7.42319393157959,7.449065208435059,7.170446872711182,7.184378147125244
2001-10-11,7.166466236114502,7.263982772827148,7.094821929931641,7.114723205566406
2001-10-12,7.144575119018555,7.293835163116455,6.776400089263916,7.164475917816162
2001-10-15,7.144575119018555,7.164475917816162,6.94556188583374,7.025166988372803
2001-10-16,6.991334915161133,7.124673843383789,6.915709972381592,6.925660133361816
2001-10-17,6.923669815063477,6.9276509284973145,6.746548175811768,6.8062520027160645
2001-10-18,6.8062520027160645,6.897799015045166,6.748538970947266,6.774409770965576
2001-10-19,6.766449928283691,6.79630184173584,6.569427013397217,6.666943073272705
2001-10-22,6.627140998840332,6.7067461013793945,6.50773286819458,6.525643825531006
2001-10-23,7.164475917816162,7.178407192230225,6.9674530029296875,7.178407192230225
2001-10-24,7.319706916809082,7.3236870765686035,6.9873552322387695,7.136613845825195
2001-10-25,7.104772090911865,7.124673843383789,6.937601089477539,6.941580772399902
2001-10-26,6.905758857727051,6.985363960266113,6.850035190582275,6.965463161468506
2001-10-29,6.941580772399902,7.090840816497803,6.941580772399902,7.025166988372803
2001-10-30,7.015215873718262,7.0629801750183105,6.949542045593262,6.965463161468506
2001-10-31,6.965463161468506,6.983374118804932,6.925660133361816,6.975413799285889
2001-11-01,6.975413799285889,7.092832088470459,6.955512046813965,7.0789008140563965
2001-11-02,7.021186828613281,7.108753204345703,6.997304916381836,7.037107944488525
2001-11-05,6.965463161468506,7.017207145690918,6.905758857727051,6.94556188583374
2001-11-06,6.925660133361816,7.025166988372803,6.909739017486572,6.995315074920654
2001-11-07,6.965463161468506,6.965463161468506,6.726646900177002,6.736598014831543
2001-11-08,6.637091159820557,6.744557857513428,6.563456058502197,6.7067461013793945
2001-11-09,6.7067461013793945,6.861976146697998,6.635100841522217,6.79630184173584
2001-11-12,6.846055030822754,6.846055030822754,6.670923233032227,6.686844825744629
2001-11-13,6.623159885406494,6.7067461013793945,6.60922908782959,6.694805145263672
2001-11-14,6.694805145263672,6.766449928283691,6.694805145263672,6.6967949867248535
2001-11-15,6.6967949867248535,6.726646900177002,6.666943073272705,6.702765941619873
2001-11-16,7.204278945922852,7.204278945922852,6.76446008682251,6.784360885620117
2001-11-19,6.79630184173584,6.981383800506592,6.786351203918457,6.975413799285889
2001-11-20,7.005266189575195,7.070940017700195,6.94556188583374,7.041088104248047
2001-11-21,7.060988903045654,7.064970016479492,6.94556188583374,7.001285076141357
2001-11-22,7.009245872497559,7.025166988372803,6.94755220413208,6.989345073699951
2001-11-23,6.9674530029296875,7.015215873718262,6.921679973602295,6.961483001708984
2001-11-26,6.965463161468506,6.965463161468506,6.865955829620361,6.887847900390625
