open,high,low,close
6.867947102,7.51872015,6.537584782,7.074920177
6.963472843,7.363490105,6.8878479,7.335628033
7.359508991,7.363490105,7.184378147,7.240100861
7.220200062,7.464985847,7.164475918,7.383390903
7.393342018,7.486877918,7.323687077,7.365479946
7.403292179,7.476926804,7.333638191,7.361498833
7.365479946,7.578423977,7.339608192,7.455036163
7.484888077,7.546582222,7.405282021,7.45105505
7.433144093,7.457026005,7.265973091,7.303785801
7.263982773,7.35353899,7.09482193,7.100791931
7.045067787,7.333638191,6.967453003,7.303785801
7.323687077,7.35353899,7.204278946,7.222189903
7.03113699,7.204278946,7.025166988,7.160496235
7.166466236,7.224180222,7.104772091,7.142584801
7.166466236,7.263982773,7.124673843,7.224180222
7.180397034,7.222189903,7.064970016,7.132634163
7.140594959,7.273933887,7.134624004,7.214230061
7.224180222,7.347568035,7.176416874,7.347568035
7.343587875,7.373439789,7.263982773,7.28587389
7.220200062,7.283884048,7.164475918,7.176416874
7.176416874,7.242091179,7.164475918,7.174427032
7.220200062,7.271943092,7.174427032,7.210248947
7.186367989,7.26000309,7.164475918,7.180397034
7.180397034,7.359508991,7.164475918,7.303785801
7.343587875,7.403292179,7.263982773,7.381401062
7.363490105,7.399312019,7.214230061,7.279903889
7.283884048,7.462996006,7.283884048,7.423193932
7.423193932,7.449065208,7.170446873,7.184378147
7.166466236,7.263982773,7.09482193,7.114723206
7.144575119,7.293835163,6.776400089,7.164475918
7.144575119,7.164475918,6.945561886,7.025166988
6.991334915,7.124673843,6.915709972,6.925660133
6.923669815,6.927650928,6.746548176,6.806252003
6.806252003,6.897799015,6.748538971,6.774409771
6.766449928,6.796301842,6.569427013,6.666943073
6.627140999,6.706746101,6.507732868,6.525643826
7.164475918,7.178407192,6.967453003,7.178407192
7.319706917,7.323687077,6.987355232,7.136613846
7.104772091,7.124673843,6.937601089,6.941580772
6.905758858,6.98536396,6.850035191,6.965463161
6.941580772,7.090840816,6.941580772,7.025166988
7.015215874,7.062980175,6.949542046,6.965463161
6.965463161,6.983374119,6.925660133,6.975413799
6.975413799,7.092832088,6.955512047,7.078900814
7.021186829,7.108753204,6.997304916,7.037107944
6.965463161,7.017207146,6.905758858,6.945561886
6.925660133,7.025166988,6.909739017,6.995315075
6.965463161,6.965463161,6.7266469,6.736598015
6.63709116,6.744557858,6.563456059,6.706746101
6.706746101,6.861976147,6.635100842,6.796301842
6.846055031,6.846055031,6.670923233,6.686844826
6.623159885,6.706746101,6.609229088,6.694805145
6.694805145,6.766449928,6.694805145,6.696794987
6.696794987,6.7266469,6.666943073,6.702765942
7.204278946,7.204278946,6.764460087,6.784360886
6.796301842,6.981383801,6.786351204,6.975413799
7.00526619,7.070940018,6.945561886,7.041088104
7.060988903,7.064970016,6.945561886,7.001285076
7.009245872,7.025166988,6.947552204,6.989345074
6.967453003,7.015215874,6.921679974,6.961483002
6.965463161,6.965463161,6.86595583,6.8878479
6.881876945,6.979393959,6.881876945,6.965463161
6.975413799,7.043077946,6.945561886,6.975413799
6.967453003,7.00526619,6.927650928,6.931631088
6.931631088,7.055018902,6.925660133,7.033127785
7.035118103,7.21821022,7.033127785,7.198308945
7.214230061,7.21821022,7.126664162,7.206268787
7.363490105,7.363490105,7.156516075,7.164475918
7.144575119,7.224180222,7.124673843,7.176416874
7.184378147,7.204278946,7.124673843,7.136613846
7.164475918,7.180397034,7.106761932,7.162486076
7.164475918,7.164475918,7.086861134,7.092832088
7.084870815,7.184378147,7.084870815,7.118702888
7.086861134,7.158505917,7.00526619,7.017207146
6.969442844,7.064970016,6.969442844,7.00526619
6.987355232,7.086861134,6.975413799,7.037107944
7.060988903,7.156516075,6.98536396,7.144575119
7.144575119,7.261992931,7.090840816,7.156516075
7.144575119,7.144575119,6.89580822,6.917699814
6.905758858,7.158505917,6.905758858,7.138605118
7.162486076,7.413242817,7.126664162,7.248062134
7.254032135,7.307765961,7.154526234,7.263982773
7.271943092,7.413242817,7.184378147,7.401301861
7.407271862,7.530661106,7.347568035,7.427174091
7.423193932,7.482896805,7.339608192,7.423193932
7.496828079,7.821219921,7.455036163,7.671959877
7.70579195,7.721713066,7.453045845,7.472947121
7.393342018,7.462996006,7.299805164,7.433144093
7.363490105,7.480906963,7.26000309,7.281894207
7.263982773,7.399312019,7.234130859,7.337617874
7.359508991,7.441104889,7.234130859,7.411252975
7.365479946,7.391351223,7.164475918,7.174427032
7.104772091,7.244081974,7.051039219,7.184378147
7.160496235,7.373439789,7.14656496,7.271943092
7.26000309,7.35751915,7.045067787,7.234130859
7.204278946,7.261992931,6.905758858,6.977404118
6.925660133,7.339608192,6.905758858,7.293835163
7.224180222,7.283884048,7.080891132,7.138605118
7.124673843,7.35353899,7.124673843,7.252041817
7.293835163,7.492847919,7.204278946,7.486877918
7.435133934,7.536631107,7.323687077,7.421203136
7.411252975,7.476926804,7.323687077,7.383390903
7.363490105,7.421203136,7.025166988,7.062980175
7.00526619,7.204278946,6.961483002,7.096811771
7.084870815,7.220200062,7.00526619,7.080891132
7.164475918,7.562502861,7.164475918,7.482896805
7.462996006,7.558523178,7.343587875,7.375430107
7.399312019,7.592354774,7.363490105,7.546582222
7.548572063,7.697832108,7.488868237,7.542601109
7.534640789,7.584393978,7.381401062,7.399312019
7.399312019,7.546582222,7.387371063,7.445085049
7.482896805,7.602304935,7.478917122,7.492847919
7.56051302,7.662008762,7.453045845,7.516729832
7.532650948,7.582404137,7.462996006,7.548572063
7.562502861,7.65404892,7.51872015,7.562502861
7.552552223,7.592354774,7.403292179,7.441104889
7.433144093,7.578423977,7.387371063,7.570463181
7.574443817,7.781416893,7.534640789,7.67992115
7.721713066,7.77743721,7.566483021,7.634148121
7.602304935,7.681910992,7.572453022,7.662008762
7.671959877,7.91674614,7.671959877,7.886894226
7.898835182,7.898835182,7.775446892,7.851071835
7.851071835,7.851071835,7.662008762,7.662008762
7.624197006,7.721713066,7.600315094,7.610266209
7.584393978,7.70181179,7.572453022,7.685891151
7.566483021,7.741614819,7.532650948,7.546582222
7.58638382,7.721713066,7.542601109,7.562502861
7.582404137,7.737634182,7.566483021,7.711762905
7.721713066,7.861022949,7.70181179,7.755546093
7.821219921,7.872962952,7.693851948,7.745594978
7.745594978,7.761516094,7.646088123,7.669970036
7.660018921,7.741614819,7.622207165,7.717732906
7.70181179,7.721713066,7.58638382,7.602304935
7.592354774,7.65404892,7.544591904,7.582404137
7.564493179,7.618227005,7.562502861,7.564493179
7.562502861,7.572453022,7.383390903,7.415233135
7.39533186,7.520709991,7.387371063,7.482896805
7.484888077,7.51473999,7.325676918,7.367469788
7.367469788,7.423193932,7.327667236,7.359508991
7.35751915,7.482896805,7.265973091,7.478917122
7.51872015,7.550561905,7.383390903,7.419212818
7.423193932,7.443095207,7.35353899,7.363490105
7.363490105,7.462996006,7.339608192,7.449065208
7.449065208,7.516729832,7.403292179,7.459015846
7.461006165,7.538620949,7.445085049,7.461006165
7.486877918,7.606286049,7.466976166,7.562502861
7.65404892,7.662008762,7.482896805,7.54061079
7.538620949,7.622207165,7.538620949,7.614245892
7.662008762,7.662008762,7.333638191,7.359508991
7.363490105,7.401301861,7.240100861,7.242091179
7.242091179,7.254032135,7.142584801,7.208259106
7.164475918,7.244081974,7.144575119,7.202289104
7.202289104,7.202289104,7.066959858,7.068950176
7.064970016,7.140594959,6.997304916,7.013226032
6.98536396,7.100791931,6.98536396,7.066959858
7.064970016,7.180397034,7.045067787,7.168457031
7.204278946,7.363490105,7.204278946,7.234130859
7.26000309,7.283884048,7.154526234,7.204278946
7.226170063,7.263982773,7.168457031,7.214230061
7.164475918,7.254032135,7.164475918,7.170446873
7.174427032,7.190348148,7.09482193,7.096811771
7.078900814,7.104772091,7.041088104,7.045067787
7.045067787,7.26000309,7.007256031,7.060988903
7.100791931,7.102781773,7.00526619,7.033127785
7.015215874,7.037107944,6.947552204,6.957502842
6.943572044,7.082880974,6.915709972,6.973423958
6.963472843,6.963472843,6.86595583,6.867947102
7.072929859,7.072929859,6.945561886,6.971433163
6.98536396,7.060988903,6.955512047,6.969442844
7.140594959,7.140594959,6.98536396,7.00526619
6.967453003,7.00526619,6.901779175,6.943572044
6.965463161,7.033127785,6.943572044,6.987355232
7.00526619,7.074920177,6.98536396,6.997304916
7.007256031,7.041088104,6.897799015,6.919690132
6.941580772,6.977404118,6.885858059,6.937601089
6.965463161,6.997304916,6.925660133,6.955512047
6.945561886,6.967453003,6.867947102,6.951531887
6.945561886,6.965463161,6.766449928,6.86595583
